title,link
Mozilla.Firefox.Browser.Engine.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/17623
Unisys.Business.Information.Server.Stack.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/17617
MS.Office.Drawing.Shapes.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/15471
Mozilla.Firefox.Tracemonkey.Component.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/17586
MS.ATL.Object.Type.Mismatch.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/17667
MS.Office.Web.Components.ActiveX.Control.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/17657
MS.Office.Web.Components.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/17665
MS.Office.Web.Components.Invalid.Reference,https://www.fortiguard.com/encyclopedia/ips/17671
MS.Remote.Desktop.Connection.ActiveX.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/17669
MS.Remote.Desktop.Connection.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/17666
MS.WINS.Replication.Inform2.Integer.Overflow,https://www.fortiguard.com/encyclopedia/ips/17663
MS.WINS.Replication.Integer.Overflow,https://www.fortiguard.com/encyclopedia/ips/17659
MS.Windows.Media.File.Invalid.ChunkLength.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/17668
MS.Windows.Media.File.Truncated.AVHI.Chunk.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/17660
MS.Excel.File.RtAFDesc.Record.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/17587
MS.Excel.Richtext.SST.Record.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15476
Novell.Client.NetIdentity.Agent.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/17371
Novell.GroupWise.Internet.Agent.Email.Address.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/17553
Oracle.Solaris.Sadmind.RPC.Request.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/17555
MS.Word.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15404
MS.Works.File.Converter.Input.Validation,https://www.fortiguard.com/encyclopedia/ips/15410
Wincom.LPD.Total.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15395
ELynx.SwiftView.ActiveX.Control.Access,https://www.fortiguard.com/encyclopedia/ips/15386
Sony.ImageStation.SetLogging.ActiveX.Control.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15396
Symantec.Backup.Exec.System.Manager.File.Upload.Bypass,https://www.fortiguard.com/encyclopedia/ips/15389
GLWorld.HanGamePluginCN18.ActiveX.Control.Access,https://www.fortiguard.com/encyclopedia/ips/15387
Aurigma.Image.Uploader.ActiveX.Control.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15383
Corel.WordPerfect.PRS.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15377
IrfanView.FlashPix.Plugin.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15382
Citrix.IMA.Service.Remote.Command.Execution,https://www.fortiguard.com/encyclopedia/ips/15331
MySpace.Uploader.Action.ActiveX.Control.Access,https://www.fortiguard.com/encyclopedia/ips/15371
Lycos.File.Upload.ActiveX.Access,https://www.fortiguard.com/encyclopedia/ips/15363
Ourgame.GlobalLink.ChatRoom.ActiveX.Control.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15359
Winamp.Ultravox.Metadata.Parsing.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15345
Qvod.Player.Url.ActiveX.Control.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15358
MS.JET.Database.Engine.MDB.File.Parse.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15179
CA.BrightStor.ARCserve.Backup.Message.Filedelete.RPC.Access,https://www.fortiguard.com/encyclopedia/ips/15068
IBM.TSM.Express.Length.Parsing.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15301
Macrovision.FLEXnet.DownloadManager.Arbitrary.File.Download,https://www.fortiguard.com/encyclopedia/ips/15318
GIF.Logical.Screen.Descriptor.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/17269
MS.Windows.SMB.Authentication.Reflection.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/17326
MPlayer.Demux.Vqf.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/17313
MS.Visio.Icon.Bits.Component.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/17252
UltraVNC.VNCViewer.Authenticate.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/17314
Nullsoft.Winamp.AIFF.Parsing.Heap.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/17312
FreeDownloadManager.Torrent.Multitags.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/17300
MS.Visio.Invalid.Tag.Handling.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/17256
MS.Visio.Object.ID.Table.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/17257
Oracle.Secure.Backup.Login.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/17301
Adobe.Acrobat.Object.Parsing.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/16047
Veritas.Storage.Foundation.VxSchedService.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/15913
MS.Kernel.GDI32.POLYLINE.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/17319
Axis.Communications.Camera.Control.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/17304
Adobe.Acrobat.JBIG2.Stream.Index.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/17271
MS.Excel.SST.Extended.Unicode.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/17277
EasyHDR.FITS.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/17276
Adobe.Flash.For.Linux.ASnative.Function.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/17233
Oracle.Secure.Backup.Cookies.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/17228
Oracle.Secure.Backup.exec_qr.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/17227
Creative.Software.Autoupdate.ActiveX.Access,https://www.fortiguard.com/encyclopedia/ips/15631
CA.BrightStor.ARCserve.AddColum.ActiveX.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15620
Symantec.Norton.SymAData.DLL.ActiveX.Access,https://www.fortiguard.com/encyclopedia/ips/15516
HP.OpenView.NNM.ovspmd.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15615
MS.Visual.Studio.WMI.Object.Broker.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15610
Divx.Player.SRT.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15602
Symantec.Altiris.Deployment.Domain.Credential.Disclosure,https://www.fortiguard.com/encyclopedia/ips/15604
TFTP.Server.error.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15608
D-Link.Mpeg4.VAPGDecoder.Url.ActiveX.Control.Access,https://www.fortiguard.com/encyclopedia/ips/15599
BigAnt.IM.Server.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15601
MS.Publisher.OH.otyEscherTable.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/15594
MS.Word.HTML.CSS.Double.Free,https://www.fortiguard.com/encyclopedia/ips/15593
MS.Word.RTF.Drawing.Object.Integer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15592
Yahoo!.Assistant.ActiveX.Control.Access,https://www.fortiguard.com/encyclopedia/ips/15591
Orbit.Downloader.CVE-2008-1602.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15514
Novell.GroupWise.mailto.URI.Handler.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15581
ClamAV.libclamav.PE.File.Handling.Integer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15563
Sybase.SQL.Anywhere.MobiLink.Crafted.Strings.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15557
MS.Excel.SLK.File.Import.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15474
MS.IIS.WebHits.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/15549
MS.IE.HTML.Embed.Objects.Handle.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/16758
MS.IE.XML.Data.Binding.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/16765
MS.Word.Malformed.Record.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/16757
MS.Word.Malformed.Value.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/16746
MS.Word.PlfLfo.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/16737
MS.Word.RTF.Dpgroup.Parsing.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/16754
MS.Word.RTF.Drawing.Parsing.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/16750
MS.Word.RTF.Parsing.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/16740
MS.Word.RTF.Stylesheet.Parsing.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/16755
Adobe.PageMaker.Key.Strings.Stack.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/16611
Trend.Micro.OfficeScan.CGI.Modules.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/16577
MPlayer.Real.Demuxer.Streamread.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/16022
VLC.Media.Player.TY.File.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/16088
Apple.QuickTime.IV32.Codec.Parsing.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15833
Novell.eDirectory.SOAP.Accept.Language.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15914
HTTP.Header.Transfer.Encoding.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15961
Oracle.Solaris.Sadmind.AdmBuildPath.Function.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15956
Red.Hat.Directory.Server.Accept-Language.Header.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15915
Apple.QuickTime.Panorama.PDAT.Parsing.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15834
Husdawg.LLC.System.Requirements.Lab.Init.ActiveX.Control.Access,https://www.fortiguard.com/encyclopedia/ips/15954
RTSP.Command.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/17225
MS.IE.Deleted.DOM.Object.Access.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/17253
BlackBerry.Application.Web.Loader.Load.ActiveX.Access,https://www.fortiguard.com/encyclopedia/ips/17263
VLC.Media.Player.Real.Demuxer.Integer.Overflow,https://www.fortiguard.com/encyclopedia/ips/16658
Mozilla.Firefox.MathML.Layout.Engine.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/17092
Symantec.AppStream.LaunchObj.ActiveX.Control.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/17180
Multiple.Vendors.PDF.Data.Stream.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/17018
Cain.RDP.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/17167
MS.SMB.Trans2.Request.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/17135
Oracle.Secure.Backup.NDMP_CONNECT_CLIENT_AUTH.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15751
Adobe.Acrobat.PrintSepsWthPrms.Method.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/16037
MS.SQL.Server.Sp_replwritetovarbin.Memory.Overwrite,https://www.fortiguard.com/encyclopedia/ips/16769
Adobe.Acrobat.Printf.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/16044
RealText.File.Parameter.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/17015
Serv-U.FTP.Server.RNTO.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/16016
MS.Windows.WordPad.Converter.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/16768
MS.Word.Malformed.RTF.Parsing.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/16747
MS.Excel.Missing.MSO.Drawing.Group.Stack.Overrun,https://www.fortiguard.com/encyclopedia/ips/16744
MS.Excel.Obj.Record.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/16735
MS.GDI.WMF.META.DIB.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/16732
Oracle.Java.XSLT.Stylesheets.Processing.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/14777
Symantec.Backup.Exec.Scheduler.ActiveX.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15455
Novell.iPrint.ActiveX.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15452
Cisco.CallManager.CTLProvider.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15327
Oracle.Database.XDB.PITRIG.PKG.Insecure.Procedures,https://www.fortiguard.com/encyclopedia/ips/15448
Apple.QuickTime.QTIF.idsc.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15326
HP.Software.Update.Tool.ActiveX.Control.File.Overwrite,https://www.fortiguard.com/encyclopedia/ips/15440
Novell.GroupWise.SRC.Parameter.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15236
Veritas.Storage.Foundation.Admin.Service.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15434
Mozilla.Products.Browser.Engine.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/15432
MS.Publisher.Contents.Index.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/15413
Firebird.Database.Username.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15360
Adobe.Acrobat.CollectEmailInfo.JavaScript.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15393
MS.IE.Argument.Handling.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/15408
MS.IE.Foxtlib.ActiveX.Object.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15406
MS.IE.HTML.Rendering.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/15405
MS.IE.Property.Method.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15407
MS.Publisher.File.Contents.Header.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/15414
MS.WebDAV.Mini.Redirector.Mrxdav.Sys.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15402
MS.Windows.OLE.Automation.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15403
FTP.Client.Format.String,https://www.fortiguard.com/encyclopedia/ips/15909
MS.DCERPC.NETAPI32.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15995
Novell.iPrint.Client.Nipplib.IppCreateServerRef.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15908
Trend.Micro.OfficeScan.Server.cgiRecvFile.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15845
MS.Excel.Calendar.Object.SRP.Stream.Bad.Value.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15948
MS.GDI+.GIF.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15825
Mozilla.UTF-8.URL.Stack.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15869
Iseemedia.LPViewer.LPControl.DLL.URL.ActiveX.Control.Access,https://www.fortiguard.com/encyclopedia/ips/15953
MS.Active.Directory.Query.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15935
MS.Excel.Formula.Parsing.Stack.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15949
MS.GDI.WMF.DibCreatePatternBrush.POLYPOLYGON.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15824
MS.Host.Integration.Server.RPC.Service.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15939
MS.Windows.SMB.Remote.Authenticated.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15932
SoftArtisans.XFile.FileManager.ActiveX.Control.Access,https://www.fortiguard.com/encyclopedia/ips/15955
MS.Excel.FRTWrapper.Record.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15947
MS.Internet.Printing.Service.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15944
MS.Windows.Message.Queuing.RPC.Service.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15936
CA.ARCserve.Backup.Server.LGServer.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15759
SWF.Header.Invalid.FrameCount.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15741
EMC.AlphaStor.Server.Agent.Stack.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15624
MS.GDI+.VML.Gradient.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15827
HP.OpenView.NNM.Message.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15684
MS.IE.Data.Stream.Handling.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/15532
MS.Project.Resource.Memory.Allocation.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15533
Mozilla.Firefox.CSS.Reference.Counter.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15725
Oracle.Java.Web.Start.JNLP.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15813
VMware.VmCOM.DLL.GuestInfo.Method.ActiveX.Control.Access,https://www.fortiguard.com/encyclopedia/ips/15808
MS.Windows.Media.Services.Nskey.DLL.ActiveX.Access,https://www.fortiguard.com/encyclopedia/ips/15801
Mozilla.Firefox.JavaScript.DefineSetter.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15765
MS.IE.Nested.HTML.Element.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/15787
MS.PowerPoint.TxMasterStyle10Atom.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15790
MS.HTML.Objects.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/15779
MS.HTML.Objects.TextRange.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/15780
MS.IE.Print.Preview.Handling.Command.Execution,https://www.fortiguard.com/encyclopedia/ips/15786
MS.IE.Uninitialized.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/15783
MS.Office.Filters.PICT.File.Format.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15789
MS.Office.Filters.WPG.File.Format.Heap.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15784
MS.Office.PICT.Heap.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/15785
MS.PowerPoint.MSO.Drawing.Property.Record.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15778
MS.PowerPoint.MSO.Property.Table.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15781
MS.Windows.Image.Color.Management.System.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15776
Download.Accelerator.Plus.M3u.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15734
MS.Office.Word.Document.Handling.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15718
Novell.iPrint.Client.ActiveX.GetDriverFile.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15702
CA.BrightStor.ARCserve.Backup.caloggerd.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15692
MS.DirectX.MJPEG.Stream.Handling.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15656
Trend.Micro.OfficeScan.OfficeScanRemoveCtrl.ActiveX.Access,https://www.fortiguard.com/encyclopedia/ips/15745
IBM.Lotus.Expeditor.cai.URI.Handler.Command.Execution,https://www.fortiguard.com/encyclopedia/ips/15686
OpenOffice.OLE.DocumentSummary.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15685
MS.Visio.Object.Header.Handling.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15534
CA.eTrust.SCM.Gateway.LIST.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15643
Xunlei.Thunder.Put.DapCtrl.ActiveX.Control.Access,https://www.fortiguard.com/encyclopedia/ips/15673
Borland.StarTeam.Multicast.Service.GMWebHandler.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15634
Gld.Postfix.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15650
HP.Instant.Support.ActiveX.Control.Access,https://www.fortiguard.com/encyclopedia/ips/15641
MS.IE.DOM.SubstringData.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15653
MS.Windows.Media.Player.SAMI.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15657
WinVNC.Web.Server.GET.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15648
CA.BrightStor.ARCserve.Backup.XDR.Parsing.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15606
CA.BrightStor.ARCserve.Backup.caloggerd.Arbitrary.File.Write,https://www.fortiguard.com/encyclopedia/ips/15605
SAP.Message.Server.Group.Parameter.Remote.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15547
Adobe.Flash.SWF.Parsing.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15540
Apple.QuickTime.PICT.Opcode.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/15521
MS.GDI.CreateDIBPatternBrushPt.Function.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15536
MS.Scripting.Engine.Base64.Decode.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15530
MS.Windows.hxvz.DLL.ActiveX.Control.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/15538
Apple.QuickTime.Clipping.Region.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15519
Borland.VisiBroker.Osagent.Exe.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15464
Novell.eDirectory.LDAP.Extended.Request.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15504
Rising.Antivirus.Web.Scan.ActiveX.Control.Access,https://www.fortiguard.com/encyclopedia/ips/15505
Borland.StarTeam.Server.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15465
Motorola.Timbuktu.Pro.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/15493
Cisco.ACS.UCP.CGI.Pre.Authentication.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15486
MS.Excel.Conditional.Formatting.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15477
MS.Excel.DVAL.Record.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/15467
MS.Excel.Formula.Parsing.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15475
MS.Excel.Style.Record.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/15468
MS.Office.Web.Components.ActiveX.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15472
MS.Office.Web.Components.ActiveX.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15473
MS.Outlook.URI.Handling.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15469
Symantec.Veritas.Backup.Exec.RPC.Heap.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/14791
Apple.Safari.Windows.Bookmark.Handling.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/14700
MS.Excel.BOF.Record.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/14787
MS.Word.Document.Stream.Handling.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/14173
MS.IE.FirefoxURL.Protocol.Handler.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/14774
Oracle.Java.JRE.Web.Start.JNLP.File.Processing.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/14773
HP.Instant.Support.Driver.Check.ActiveX.Control.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/14723
Oracle.Java.System.Web.Proxy.Server.SOCKS.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/14592
MS.Excel.AutoFilter.Record.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/14707
MS.Excel.FBI.Record.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/14530
Novell.NetMail.NMAP.STOR.Command.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/14712
Norton.Antivirus.Decompression.Bomb.DoS,https://www.fortiguard.com/encyclopedia/ips/14705
OpenSSL.Handshake.DoS,https://www.fortiguard.com/encyclopedia/ips/14694
Oracle.Database.SYS.KUPW.WORKER.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/14687
McAfee.McSubMgr.DLL.ActiveX.Control.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/14678
Oracle.Database.SUBSCRIPTION_NAME.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/14675
Oracle.Database.XDB.DBMS_XMLSCHEMA.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/14674
MS.Visio.Compressed.Document.Packed.Object.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/14645
Oracle.Database.DBMS_SNAP._INTERNAL.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/14650
Oracle.Database.SDO_CS.TRANSFORM_LAYER.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/14660
McAfee.ePolicy.Orchestrator.SiteManager.DLL.ActiveX.Access,https://www.fortiguard.com/encyclopedia/ips/14347
SMB.Malformed.DataOffset.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/14194
MS.IE.COM.Object.Instantiation.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/14147
MS.IE.Input.Method.Editor.ActiveX.Access,https://www.fortiguard.com/encyclopedia/ips/14149
MS.Windows.HTML.Help.ActiveX.Control.Access,https://www.fortiguard.com/encyclopedia/ips/14136
NCTsoft.NCTAudioFile2.ActiveX.Control.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/14007
CA.BrightStor.ARCserve.Backup.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/13896
CA.BrightStor.ARCserve.Backup.RPC.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/13784
CA.BrightStor.ARCserve.Backup.Tape.Engine.RPC.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/13783
MS.Outlook.OSS.File.Download,https://www.fortiguard.com/encyclopedia/ips/13770
CA.BrightStor.ARCserve.Tape.Engine.RPC.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/13782
MS.Outlook.VEVENT.Record.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/13755
MS.Windows.Vector.Markup.Language.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/13754
MS.Excel.Comment.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/13743
Apple.QuickTime.RTSP.URI.Handling.Command.Execution,https://www.fortiguard.com/encyclopedia/ips/13734
MS.Windows.CSRSS.HardError.Messages.DoS,https://www.fortiguard.com/encyclopedia/ips/13710
MS.IE.Wamu.Phishing,https://www.fortiguard.com/encyclopedia/ips/13709
Trojan.SpamThru,https://www.fortiguard.com/encyclopedia/ips/13696
MS.Word.FKP.Count.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/13687
Veritas.NetBackup.Requests.Handling.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/13688
Edraw.Flowchart.HttpDownloadFile.Arbitrary.File.Download,https://www.fortiguard.com/encyclopedia/ips/15137
IBM.Lotus.Notes.Attachment.Viewer.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/15130
RealNetworks.RealPlayer.ierpplug.DLL.Playlist.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/15099
Storm.Krackin.Botnet,https://www.fortiguard.com/encyclopedia/ips/15083
